name,control_1,control_2,control_3,knockdown_1,knockdown_2,knockdown_3,knockdown_4
Gm24533,0,0,0,0,0,0,0
Gm40377,0,0,1,0,0,2,0
Suclg1,376,275,461,360,236,542,383
Gm38834,0,0,0,0,1,0,0
Gm40378,0,0,0,0,0,0,0
1700065L07Rik,0,0,0,0,0,0,0
Jkampl,0,0,0,0,0,0,0
Gm31747,0,0,0,0,0,0,0
Gm53335,0,0,0,0,0,0,0
Gm26179,0,0,0,0,0,0,0
Gm23924,0,0,0,0,0,0,0
Gm38835,0,0,0,0,0,0,0
Gm31806,0,0,0,0,0,0,0
Gm22283,0,0,0,0,0,0,0
Gm44126,0,0,0,1,0,0,0
Gm44163,1,1,0,0,0,0,1
Gm52943,0,0,0,0,0,0,0
Gm38836,0,0,0,0,0,0,0
Gm31860,0,0,0,0,0,0,0
Ctnna2,0,0,0,0,0,0,0
Lrrtm1,0,0,0,0,0,0,0
6330415B21Rik,0,0,0,0,0,0,0
Gm38837,0,0,0,0,0,0,0
Gm5576,89,50,106,56,60,95,58
Reg3b,0,4,9,1,1,3,1
Reg3d,0,0,1,0,0,0,0
Reg3a,0,3,2,1,0,1,0
Reg2,4,6,11,3,1,11,2
Reg1,1,5,4,10,0,6,6
Gm52853,0,0,0,0,0,0,0
Reg3g,0,0,4,9,0,3,9
Gm23727,0,0,0,0,0,0,0
Gm20362,0,0,0,0,0,0,0
Mtrnr2l7,0,0,1,0,0,0,0
Lrrtm4,0,0,0,0,0,0,1
Gm44240,0,0,0,0,0,0,0
Gm32091,0,0,0,0,0,0,0
Gm38838,0,0,0,0,0,0,0
Gm26264,0,0,0,0,0,0,0
Gm38839,0,0,0,0,0,0,0
Gm32223,0,0,0,0,0,0,0
Gm22530,0,0,0,0,0,0,0
Gm38840,0,0,0,0,0,0,0
Mir7232,0,0,0,0,0,0,0
Mir468,0,0,0,0,0,0,0
1700009C05Rik,0,0,0,0,0,0,0
Gcfc2,0,1,4,3,3,8,3
Mrpl19,87,77,71,85,61,131,87
Gm38842,0,0,0,0,0,0,0
Gm20383,0,0,0,0,0,0,0
Gm32378,0,0,0,0,0,0,0
Eva1a,10,12,6,26,1,24,20
Gm53287,0,0,0,0,0,0,0
Gm53288,0,0,0,0,0,0,0
Gm40381,0,0,0,0,0,0,0
Gm53289,0,0,0,0,0,0,0
Tacr1,0,0,0,0,0,1,0
Pole4,212,231,302,287,114,491,308
Gm32425,0,0,0,0,0,0,0
Gm32534,10,6,10,3,6,21,3
Gm32480,0,0,0,0,0,0,0
Hk2,696,634,789,682,647,2058,902
Gm38843,0,0,0,0,0,0,0
Gm32591,0,0,0,0,0,0,0
2310069B03Rik,0,0,0,0,0,0,0
Sema4f,1,1,0,2,0,1,1
M1ap,9,7,15,23,2,10,16
Gm53290,4,3,1,3,2,3,3
Gm32644,0,0,0,0,0,0,0
Dok1,179,136,185,247,134,235,250
Loxl3,240,209,366,263,129,249,255
Mir7040,0,0,0,0,0,0,0
Htra2,3,2,2,5,0,1,1
Aup1,580,452,664,530,337,821,613
Dqx1,4,4,5,4,1,9,3
Tlx2,0,0,0,0,0,0,0
Pcgf1,19,15,31,20,9,28,8
Lbx2,5,4,3,0,3,5,0
Mir3470a,0,0,0,0,0,0,0
Ccdc142,1,1,4,1,1,3,1
Mrpl53,167,148,217,203,136,352,216
Mogs,192,212,263,225,122,361,296
Wbp1,379,172,385,198,151,374,227
Ino80b,169,120,150,165,88,224,180
Rtkn,125,125,192,155,121,249,222
Wdr54,16,10,9,21,15,24,26
1700003E16Rik,14,3,2,0,3,10,5
Gm15624,0,0,1,0,0,0,0
Dctn1,101,71,108,65,49,77,64
Slc4a5,0,1,1,0,1,0,1
Mthfd2,84,136,125,135,54,153,137
Mob1a,300,237,402,296,161,444,285
Bola3,370,271,471,330,157,570,328
Tet3,61,71,68,94,105,95,94
Mir6374,0,0,0,0,0,0,0
B230319C09Rik,1,0,1,1,1,2,1
Dguok,229,109,292,111,82,238,128
Actg2,131,314,249,454,117,562,558
Stambp,84,69,112,80,53,135,87
Gm21284,0,0,0,1,0,0,0
Gm57760,0,0,0,0,0,0,0
Clec4f,0,0,0,0,0,0,0
Cd207,0,0,0,0,0,0,0
Vax2os,0,0,0,0,0,0,0
Vax2,4,2,0,7,3,5,8
Gm32943,0,1,3,1,0,1,2
Gm25054,0,0,0,0,0,0,0
Atp6v1b1,0,0,0,0,0,0,0
1700124L16Rik,3,5,3,3,2,3,2
Ankrd53,0,0,0,0,0,0,0
Tex261,953,775,1107,781,442,1579,962
Gm52907,1,2,1,1,0,0,2
Gm53176,0,0,2,0,0,0,1
Nagk,715,471,820,434,356,784,452
Paip2b,7,11,9,5,9,13,12
Gm23014,0,0,0,0,0,0,0
Zfp638,22,14,44,24,20,36,25
Dysf,30,48,25,43,36,98,68
Gm33024,0,0,0,0,0,0,0
Gm10445,0,0,0,0,0,0,0
Gm38845,0,0,0,0,0,0,0
4930504D19Rik,0,0,0,0,0,0,0
Cyp26b1,99,84,25,50,21,98,47
Exoc6b,254,210,212,222,169,462,270
Gm57764,0,0,0,0,0,0,0
Npm3-ps1,9,13,6,11,3,27,17
Gm5878,0,0,0,0,0,0,0
Gm52864,0,0,0,0,0,0,0
Spr,375,230,382,281,177,484,383
Gm10444,0,0,0,0,0,0,0
Gm22893,0,0,0,0,0,0,0
Gm33200,0,0,0,0,0,0,0
Gm53291,0,0,0,0,0,0,1
Emx1,0,0,0,0,0,0,0
Sfxn5,62,47,52,47,47,76,60
Rab11fip5,273,173,285,147,110,355,198
Mir705,0,0,0,0,0,0,0
4933423K11Rik,0,0,0,0,0,0,0
Noto,0,0,1,0,0,0,1
Smyd5,146,156,174,211,90,238,241
Pradc1,116,49,144,61,40,151,73
Cct7,983,1029,1091,1364,744,1917,1532
Fbxo41,6,5,1,1,6,2,8
Egr4,170,297,129,102,61,382,93
Alms1,11,4,7,4,10,11,7
Nat8f7,4,0,6,0,0,5,1
Nat8f3,1,1,4,0,0,3,3
Mir6375,0,0,0,0,0,0,0
Alms1-ps2,0,0,1,0,0,0,0
Nat8f6,1,0,1,0,0,0,0
Nat8f5,3,0,4,0,2,0,2
Nat8,8,3,8,5,3,6,0
Ptges3-ps,20,21,31,33,13,62,51
Gm38847,1,0,0,0,0,1,0
Nat8f2,0,0,0,0,0,0,0
LOC118567395,1,1,2,2,2,1,0
Nat8f4,2,0,7,2,1,4,2
Nat8f1,35,10,32,14,7,25,22
Tprkb,260,152,321,197,146,297,208
Dusp11,439,332,640,414,277,644,424
LOC118567396,1,2,1,0,0,1,2
Gm33319,0,0,0,0,0,0,0
4930553P18Rik,0,0,0,0,0,0,0
Figla,0,0,0,0,0,0,0
Add2,19,17,15,40,20,29,47
Gm19596,0,0,0,0,0,0,0
Tgfa,18,10,6,27,26,35,37
Fam136a,45,36,52,69,20,119,69
Snrpg,490,399,650,596,541,1059,773
Gm52865,0,1,2,0,0,0,0
Pcyox1,468,297,442,428,335,758,562
n-TGccc4,0,0,0,0,0,0,0
Tia1,149,70,187,141,84,225,212
C87436,27,14,61,19,11,26,17
A430078I02Rik,0,0,4,0,4,1,1
2310040G24Rik,3,2,4,0,4,8,1
Gm52866,0,0,1,2,1,1,3
Pcbp1,756,720,1064,1255,479,1814,1517
1600020E01Rik,58,59,92,80,54,126,69
Asprv1,3,0,3,2,1,6,0
Mxd1,115,94,188,77,71,120,71
Snrnp27,222,178,314,225,186,329,229
Gmcl1,33,24,65,37,14,42,35
Anxa4,167,111,294,169,83,328,153
2610306M01Rik,10,6,13,13,8,22,12
Aak1,310,285,344,265,262,362,321
Nfu1,302,160,343,215,125,376,232
Gfpt1,232,236,297,234,133,426,345
Gm52909,1,2,4,1,1,5,0
D6Ertd527e,2,9,8,5,5,8,7
Gm53292,5,8,4,1,0,0,1
Antxr1,1168,792,1342,600,496,1239,854
Gm38851,0,0,2,2,2,1,0
Gm34170,0,1,0,0,0,1,1
Gm34090,1,3,2,0,3,1,2
Gkn1,0,0,0,0,0,0,0
Gkn2,0,0,0,0,0,0,0
Gkn3,0,0,1,0,0,0,0
Bmp10,0,0,0,0,0,0,0
Arhgap25,2,1,4,2,1,0,2
Prokr1,6,1,7,3,0,1,1
Gm34222,0,0,0,0,0,0,0
Gm34312,0,0,0,0,0,0,0
Aplf,31,24,40,29,18,45,55
Gm46964,0,0,0,0,0,0,0
Gm38852,1,0,1,2,0,1,4
Gm44097,0,0,0,0,0,0,0
E230015B07Rik,0,1,0,2,0,0,0
Cfap92,8,6,12,1,1,6,3
Efcc1,17,20,60,13,1,9,12
Gm34414,3,2,0,0,0,1,0
Gp9,13,8,13,1,4,10,7
Rab43,285,197,257,183,145,302,205
Isy1,147,89,160,103,68,195,162
Cnbp,922,529,1075,1021,477,1591,1119
Copg1,974,734,1018,739,566,1494,1038
Hmces,113,90,146,120,99,236,112
H1f10,88,142,146,132,53,247,199
Gm5577,2,2,1,1,1,1,2
Rab7,1069,841,1291,970,569,1968,1105
Gm34872,2,5,2,5,4,1,1
Gm38855,0,0,0,0,0,0,0
Rpn1,847,1246,982,797,555,1284,1024
Mir6376,0,0,0,0,0,0,0
Gm53293,0,0,0,0,0,2,0
Spehd,0,0,0,0,0,1,1
Gm38856,0,0,0,0,2,0,0
Gata2,9,7,8,9,11,12,2
Dnajb8,0,0,0,0,0,0,0
Gm57776,0,0,0,0,0,0,1
Eefsec,71,62,73,81,45,95,81
Gm44264,4,3,2,3,3,3,3
Ruvbl1,112,117,141,136,88,253,131
Gm46965,1,0,0,0,0,0,0
Sec61a1,1561,1757,1882,1735,1091,2860,2616
Kbtbd12,0,0,0,0,0,0,0
Gm26588,2,3,2,8,16,11,13
Mgll,181,207,151,669,423,974,924
Abtb1,40,14,30,36,42,29,24
Podxl2,122,58,110,63,49,137,80
Gm15612,0,0,0,0,1,0,0
Mcm2,66,85,60,88,46,127,102
Tpra1,249,99,235,145,127,229,172
Gm36268,0,1,0,0,1,0,0
Gm53294,0,1,0,0,0,0,0
Gm36409,0,0,0,0,0,0,0
Gm36505,0,0,0,0,0,0,0
Gm36639,0,0,0,0,0,0,0
4933427D06Rik,0,0,0,0,0,0,0
Gm1965,0,0,0,0,0,0,0
Gm839,0,0,0,0,0,0,0
4930512J16Rik,0,1,0,0,0,0,0
Gm36735,0,0,0,0,0,0,0
Plxna1,238,217,262,161,104,270,205
Chchd6,143,89,157,96,50,181,91
Gm52910,1,0,0,0,0,0,0
Gm46966,0,0,0,0,1,0,0
Gm19896,0,0,0,0,0,0,0
Gm52911,0,0,0,0,0,0,0
Txnrd3,54,20,43,37,22,53,28
Vmn1r40,0,0,0,0,0,0,0
Vmn1r41,0,0,0,0,0,0,0
Vmn1r42,0,0,0,0,0,0,1
Vmn1r43,0,0,0,0,0,0,0
Vmn1r44,0,0,0,0,0,0,0
Vmn1r45,0,0,0,0,0,0,0
Vmn1r46,0,0,0,0,0,0,0
Vmn1r47,0,0,0,0,0,0,0
Vmn1r48,0,0,0,0,0,0,0
Vmn1r49,0,0,0,0,0,0,0
Vmn1r50,0,0,0,0,0,0,0
Vmn1r51,1,0,0,0,1,0,0
Vmn1r52,0,0,0,0,0,0,0
V1ra8,0,0,0,0,0,0,0
Vmn1r53,0,0,0,0,0,0,0
Vmn1r54,0,0,0,0,0,0,0
BC048671,0,0,0,0,0,0,0
Chst13,3,1,1,1,0,1,2
Uroc1,0,0,0,0,0,0,1
Zxdc,50,34,83,50,37,85,50
Cfap100,9,7,8,3,4,4,2
Gm53295,0,0,0,0,0,0,0
Klf15,49,25,79,11,17,23,18
Aldh1l1,112,76,127,64,44,111,60
Gm15756,0,0,3,0,0,1,2
Slc41a3,136,67,110,72,48,148,71
Gm53296,0,0,0,0,0,0,0
Iqsec1,145,99,150,64,103,147,118
Gm25185,0,0,0,0,0,0,0
Ppp1r2-ps2,2,5,4,3,0,12,3
Gm38860,0,0,0,0,0,0,0
Nup210,3,2,0,5,4,4,5
Gm53297,0,0,0,0,0,0,0
Gm30364,0,0,0,0,0,0,0
Hdac11,69,29,74,20,25,52,25
Gm53298,0,0,0,0,1,1,0
Fbln2,10718,9827,10249,5952,4833,12278,6773
Wnt7a,3,8,6,0,0,3,2
Gm30437,0,0,0,0,0,0,0
4930471M09Rik,0,0,0,0,0,0,0
1810044D09Rik,3,5,5,4,7,12,11
Chchd4,51,41,59,56,30,103,79
Tmem43,255,212,342,203,116,333,219
Xpc,56,30,41,43,34,41,50
Gm52912,2,1,1,2,1,2,1
Lsm3,158,132,253,145,88,311,157
Gm40387,0,0,0,0,0,0,0
Gm30628,0,0,0,0,0,0,0
Slc6a6,350,259,439,431,259,552,373
Grip2,6,5,10,7,2,7,2
Ccdc174,84,51,111,107,64,140,118
4930590J08Rik,6,1,5,0,0,7,1
Gm53299,10,6,14,3,4,5,5
Fgd5,327,235,301,142,88,301,153
Nr2c2,39,51,70,36,54,60,53
Gm46967,6,2,7,3,2,9,5
Mrps25,217,185,241,148,104,325,209
Rbsn,139,141,198,128,86,220,155
Trh,19,2,7,3,0,10,2
Gm30688,0,0,2,0,0,1,0
Gm44803,0,1,0,0,0,0,0
Prickle2,106,70,151,71,61,118,93
Gm38862,0,0,0,0,0,1,0
Adamts9,86,73,76,118,143,182,135
Gm52913,0,0,0,0,0,0,0
A730049H05Rik,11,18,20,31,10,32,24
Gm15737,0,0,0,1,1,0,0
9530026P05Rik,4,0,5,6,10,1,3
Gm38863,24,9,11,13,22,22,13
Gm25094,0,0,0,0,0,0,0
Gm22312,0,0,0,0,0,0,0
Magi1,26,8,16,26,12,20,11
Gm53322,0,0,0,0,0,0,2
Gm23035,0,0,0,0,0,0,0
Gm22840,0,0,0,0,0,0,0
4930511A08Rik,1,0,0,0,0,0,0
Gm31661,0,0,0,2,0,0,0
Gm19908,0,0,0,0,0,0,0
Slc25a26,23,16,20,12,11,20,21
Lrig1,54,49,45,42,32,53,48
Mir7041,0,0,0,0,0,0,0
4930511E03Rik,0,0,0,0,0,0,0
Gm26501,0,0,0,0,0,0,0
Kbtbd8os,0,0,0,0,0,0,0
Kbtbd8,0,0,2,0,1,0,0
AY512915,0,0,0,0,0,0,0
Gm53325,0,0,0,0,0,0,0
Suclg2,77,23,82,40,35,60,48
Gm32009,0,0,0,0,0,0,0
Gm38864,0,0,0,0,0,0,0
2900060L22Rik,0,2,0,0,2,3,3
Tafa1,0,0,0,2,0,1,2
Nup50l,0,0,0,0,0,0,0
Gm22971,0,0,0,0,0,0,0
Gm26011,0,0,0,0,0,0,0
Tafa4,0,0,1,0,0,0,0
Eogt,110,55,103,58,40,91,51
Tmf1,121,143,196,169,108,213,151
Gm26175,0,1,0,0,0,1,0
Uba3,80,37,131,107,37,144,104
Arl6ip5,450,253,407,302,185,636,428
Lmod3,0,0,0,0,0,0,0
Gm32191,0,0,0,0,0,0,0
Frmd4b,108,23,37,97,85,162,107
Gm19653,0,0,0,1,0,0,0
Gm46970,0,0,1,0,0,0,0
Gm25852,0,0,0,0,0,0,0
Gm46969,0,0,0,0,0,0,0
Gm23510,0,0,0,0,0,0,0
Gm53199,0,0,1,0,0,0,0
Gm32247,1,1,3,0,0,1,1
Gm53319,0,0,0,0,0,0,0
Gm32481,0,0,0,0,0,0,0
Gm24565,0,0,0,0,0,0,0
Gm23703,0,0,0,0,0,0,0
Mitf,38,18,67,28,28,46,17
Gm53321,0,0,0,0,0,0,0
Gm53320,0,0,1,0,0,0,0
Gm32592,0,0,1,0,0,0,0
Mdfic2,5,0,3,2,1,2,0
Gm32535,0,0,0,0,0,1,0
Gm32646,0,0,0,0,0,0,0
Gm32705,0,0,0,0,0,0,0
Gm32783,0,0,0,0,0,0,0
4930595L18Rik,0,0,0,0,0,0,0
Gm32308,0,0,0,0,0,0,0
Foxp1,769,760,923,760,639,1334,967
Gm19665,0,0,0,0,1,0,1
Gm38865,39,29,41,37,48,61,57
Mir12201,0,0,0,0,0,0,0
Gm52870,0,0,1,0,0,1,0
Gm32882,1,2,1,0,0,0,3
Eif4e3,164,108,199,87,52,132,76
Gm52869,0,0,0,0,0,0,0
Gpr27,28,12,31,5,9,9,10
Prok2,3,0,2,0,1,0,0
Gm26748,0,0,0,0,0,0,0
Btf3-ps6,0,0,0,0,0,0,0
Gm33143,0,0,0,0,0,0,0
Gm33201,0,0,0,0,0,0,0
Gm33243,0,0,0,0,0,0,0
Gm38866,0,0,0,0,0,0,0
Gm33297,0,0,0,1,0,0,0
Gm53300,0,0,0,0,0,0,0
2010109P13Rik,0,0,0,0,0,0,0
Gm33448,0,0,0,0,0,0,1
Gm33554,0,0,0,0,0,0,0
Gm38867,0,0,0,0,0,0,0
Rybp,30,18,49,40,28,59,27
Gm38868,0,0,0,0,0,0,0
Gm23234,0,0,0,0,0,0,0
Gm33741,0,0,0,0,0,0,0
1700049E22Rik,0,0,0,0,0,0,0
Shq1,22,12,10,18,27,37,35
Gxylt2,526,291,725,218,253,700,383
Ppp4r2,132,116,200,168,91,241,163
Gm19726,4,22,16,6,5,2,31
Pdzrn3,426,341,498,422,285,715,454
Gm26911,25,14,30,8,34,26,10
Gm33934,3,3,1,2,1,3,3
Gm34335,0,1,0,1,0,4,0
Gm32453,0,0,0,0,0,0,0
Gm9871,0,0,0,0,0,0,0
Cntn3,0,0,0,0,0,0,0
4930587E11Rik,0,0,0,0,0,0,0
Gm38870,0,0,0,0,0,0,0
Mir6373,0,0,0,0,0,0,0
Gm26022,0,0,0,0,0,0,0
Gm53301,0,0,0,0,0,0,0
Chl1,1188,1109,1264,536,437,1172,665
Gm24784,0,0,0,0,0,0,0
Gm52915,0,0,0,4,0,1,0
Gm25656,0,0,0,0,0,0,0
Gm21054,0,0,0,0,0,0,0
Cntn6,0,0,0,0,0,0,0
Gm38871,0,0,0,0,0,0,0
Gm23339,0,0,0,0,0,0,0
Gm19757,0,0,0,0,0,0,0
Gm15631,0,0,0,0,0,0,0
Cntn4,0,0,0,0,0,0,0
Il5ra,17,5,3,7,1,7,5
Trnt1,52,22,38,37,17,47,36
Crbn,12,5,24,14,1,13,4
Gm34873,0,0,0,0,0,0,0
Gm22418,0,0,0,0,0,0,0
Gm34933,0,0,0,0,0,0,0
Lrrn1,1,2,1,0,0,0,0
Gm35017,0,0,0,0,0,0,0
Setmar,4,4,5,3,6,13,10
Sumf1,228,187,231,144,93,260,194
Gm38872,5,3,8,7,4,2,4
Itpr1,54,54,74,40,33,73,56
Gm35165,0,0,0,0,0,0,0
Mir7661,0,0,0,0,0,0,0
Gm44040,9,4,9,5,8,10,5
0610040F04Rik,0,0,0,1,1,0,1
Bhlhe40,963,610,918,1205,579,2301,1270
Gm35359,0,1,0,0,0,0,0
Arl8b,126,82,161,144,71,298,159
Gm51409,0,0,0,0,0,0,0
Gm35417,0,0,0,0,0,0,0
Edem1,296,254,356,285,197,471,354
Gm6749,3,4,4,5,3,11,5
Gm53302,0,0,0,0,0,0,0
Cirbil,0,0,0,0,0,0,0
Gm29781,7,1,1,3,2,1,0
Gm53303,0,0,0,0,0,0,0
Gm35467,0,0,0,0,0,0,0
Gm20387,336,309,345,365,198,529,402
Grm7,0,0,0,1,0,0,0
1700054K19Rik,0,0,0,0,0,0,0
Lmcd1,124,104,162,173,71,255,196
5031434C07Rik,0,0,0,0,0,1,0
Ssu2,0,0,0,0,0,0,0
Gm38873,0,0,0,0,0,0,0
Gm44336,0,0,0,0,0,0,0
Gm53304,0,0,0,0,0,0,0
Gm35649,0,0,0,0,0,0,0
Cav3,54,75,99,38,18,103,41
Oxtr,8,4,4,0,0,1,0
Gm35706,0,0,0,0,0,0,0
Gm23002,0,0,1,1,0,0,0
Rad18,14,15,29,54,19,49,43
Gm35824,0,0,0,0,0,0,0
Gm26799,2,0,0,0,1,0,0
Srgap3,5,5,3,8,13,15,12
Gm57496,0,0,0,0,0,0,0
Gm23244,0,0,0,0,0,0,0
Gm43868,2,1,1,1,0,3,2
Thumpd3,50,36,61,47,36,88,68
Gm22591,0,0,0,0,0,0,0
Gt(ROSA)26Sor,36,21,51,23,14,34,20
Setd5,217,169,301,238,187,250,229
Lhfpl4,2,3,3,1,0,1,0
Mtmr14,67,43,52,76,51,97,66
Cpne9,3,2,3,0,1,0,0
Brpf1,117,113,113,109,112,148,109
Ogg1,24,15,17,12,13,13,12
Camk1,419,212,403,205,184,477,344
Tada3,218,140,191,129,102,318,143
Arpc4,336,295,357,444,147,916,556
Ttll3,16,30,20,10,6,30,17
Rpusd3,39,25,17,22,11,30,24
Cidec,1,1,2,2,0,3,1
Gm52871,0,1,0,0,1,1,0
Jagn1,228,137,235,189,96,358,219
Il17re,71,26,13,47,57,73,45
Gm52872,0,0,0,0,0,0,0
Il17rc,350,292,367,276,170,430,374
Creld1,303,255,282,201,141,418,286
Prrt3,7,3,0,2,3,6,5
Emc3,526,358,494,497,290,709,523
Fancd2,1,7,0,8,3,4,8
Gm46971,0,0,0,0,0,0,0
Gm38874,0,0,0,0,0,0,0
Fancd2os,0,0,0,0,0,0,0
Brk1,1059,594,1002,855,492,1576,1036
Vhl,103,65,103,92,96,132,107
Irak2,53,62,59,93,47,164,105
Tatdn2,106,113,104,141,98,227,191
Mir7042,0,0,0,0,0,0,0
Ghrl,16,17,34,20,6,21,13
Sec13,747,854,1098,1049,397,1649,1030
Atp2b2,6,3,2,2,1,3,1
Gm15083,0,0,0,0,0,0,0
Gm36023,0,0,0,0,0,0,0
Slc6a11,0,0,0,0,0,0,1
Gm52916,0,0,0,0,0,0,0
Gm46972,0,0,0,0,0,0,0
Slc6a1,0,0,0,0,0,0,2
Gm38875,0,0,0,0,0,0,0
Hrh1,1,1,0,2,3,0,1
Atg7,125,89,122,80,78,193,126
Gm52917,0,0,0,0,0,0,0
Vgll4,140,192,218,216,147,290,197
Gm38876,0,0,1,0,1,0,1
Gm52944,0,0,0,0,0,0,0
Tamm41,83,42,79,70,45,122,78
Gm36190,1,3,0,0,0,0,0
Gm17733,0,0,0,1,0,0,0
Syn2,37,28,17,7,7,37,15
Timp4,1,0,1,0,2,2,0
Gm38877,0,0,0,0,0,0,0
Gm38878,0,0,0,0,0,0,0
Pparg,38,17,54,20,7,20,12
Gm36301,0,0,0,0,0,0,0
Gm36355,1,0,3,0,2,1,0
Tsen2,62,26,77,49,35,75,56
Mkrn2os,4,2,4,1,0,3,0
Mkrn2,60,60,69,65,29,99,63
Raf1,7,8,2,4,2,5,4
D830050J10Rik,115,64,142,56,45,120,59
Gm38879,0,0,0,0,0,0,0
Gm24008,0,0,0,0,0,0,0
Tmem40,0,0,1,5,3,1,0
Gm44180,2,0,0,1,0,0,0
Cand2,62,38,78,31,30,79,44
Mir7660,0,0,0,0,0,0,0
Rpl32,7086,4578,8959,6754,5081,10590,7978
Snora7a,0,1,0,2,0,2,1
Efcab12,11,1,2,5,3,7,3
Mbd4,24,15,33,32,19,42,28
Ift122,101,54,84,50,55,106,83
Rho,7,5,12,3,4,10,4
H1f8,3,1,4,0,1,4,0
Plxnd1,277,225,277,212,230,221,263
Gm53336,1,2,1,0,4,0,3
Tmcc1,113,65,98,71,41,132,80
9530062K07Rik,1,0,0,0,1,0,1
Washc2,309,170,316,207,170,250,171
Gm52873,0,0,0,0,0,0,0
Zfand4,4,1,5,3,3,8,2
Marchf8,198,143,189,125,98,220,194
Gm23527,1,0,1,0,0,2,0
Alox5,0,0,0,0,0,1,0
Gm38880,0,0,0,0,0,0,0
Or13a1,0,0,0,0,0,0,0
Or6d12,0,0,0,0,0,0,0
Or6d13,0,0,0,0,0,0,0
Or6d14,0,0,0,0,0,0,0
Or6d15,0,0,0,0,0,0,0
Gm57752,0,0,0,0,0,0,0
Gm57758,0,0,0,0,0,0,0
Zfp422,38,20,46,57,33,77,48
Rassf4,0,1,0,6,1,7,4
Mir7043,0,0,0,0,0,0,0
Depp1,0,0,0,1,0,0,2
Tmem72,0,0,0,0,0,0,0
Gm22882,0,0,0,0,0,0,0
Gm36788,0,0,0,0,0,0,0
Gm36873,0,0,0,0,0,0,0
Gm53337,0,0,0,0,0,1,0
2810048H02Rik,0,0,0,0,0,0,0
Cxcl12,4374,1806,5369,1424,1060,4259,1895
Gm6227,0,0,0,0,0,0,0
6820426E19Rik,0,0,0,0,0,0,0
Gm9946,0,0,0,0,0,0,0
1700030F04Rik,0,0,0,0,0,0,0
Gemin6-ps,0,0,0,0,0,0,0
Zfp637,207,108,252,149,77,208,141
Zfp239,5,4,5,4,1,5,7
Gm38883,3,0,2,1,0,1,1
Gm38882,10,6,9,8,7,17,6
Hnrnpf,181,122,164,167,95,242,216
4933440N22Rik,26,8,24,13,5,11,12
Fxyd4,1,1,1,0,0,0,0
Gm38884,1,0,0,0,0,0,0
Rasgef1a,3,0,4,1,4,1,6
Mir7044,0,0,0,0,0,0,0
Csgalnact2,74,54,103,77,38,167,76
Gm23908,0,0,0,0,0,0,0
Ret,6,15,27,3,6,11,11
1700069P05Rik,0,0,0,0,0,0,0
Gm30557,0,1,0,0,0,1,0
Gm30498,0,0,0,0,0,0,0
Bms1,145,124,129,105,83,149,137
Zfp248,22,22,36,27,13,48,28
Zfp9,94,126,176,111,84,180,146
Ankrd26,31,34,48,32,21,43,24
Cacna1c,37,58,112,94,39,72,77
Gm38887,0,0,0,1,0,0,0
1700080F18Rik,0,0,0,0,0,0,0
4931430N09Rik,0,0,0,0,0,0,0
Gm53338,0,0,1,1,0,0,2
Gm50599,8,5,4,3,7,10,8
Dcp1b,62,27,48,37,33,49,45
Cacna2d4,0,1,0,0,0,0,0
Gm52874,0,0,0,0,0,0,0
Lrtm2,0,0,0,0,0,0,0
Adipor2,250,168,275,233,163,459,268
Wnt5b,54,21,37,30,25,37,32
Gm40397,0,0,1,0,0,0,0
Fbxl14,95,71,99,84,54,94,86
Gm30690,0,0,0,2,1,3,0
Gm52875,0,0,2,0,0,0,0
Erc1,113,84,102,103,83,145,124
3110021A11Rik,0,0,0,0,0,0,0
Rad52,81,35,81,50,42,92,61
Wnk1,460,286,593,329,226,567,385
Mir706,0,0,0,0,0,0,0
Ninj2,0,0,0,1,0,1,0
Gm25327,0,0,0,0,0,0,0
B4galnt3,0,0,0,2,2,4,3
Ccdc77,54,38,61,56,26,67,68
Kdm5a,197,117,178,225,172,262,195
Gm24592,0,0,0,0,0,0,0
Il17ra,339,238,372,229,171,368,237
Tmem121b,1,0,3,0,0,1,0
Hdhd5,16,9,17,14,11,8,13
1700072O05Rik,0,0,0,0,0,0,0
Cecr2,16,13,11,2,8,11,7
Gm53339,2,0,0,0,0,0,0
Slc25a18,11,5,24,4,5,6,3
Atp6v1e1,588,340,659,448,307,845,513
Gm38889,0,0,1,0,0,0,0
Bcl2l13,183,128,171,110,119,278,196
Bid,42,25,23,32,26,73,45
Mical3,89,56,90,76,68,124,93
Gm43915,3,0,2,1,6,3,5
Gm4651,0,0,0,0,0,0,0
Gm57772,0,0,0,0,0,0,0
Gm30842,0,0,0,0,0,0,0
Pex26,40,25,38,24,32,43,23
Gm38651,0,0,0,0,0,1,1
Tuba8,0,1,1,5,4,4,4
Usp18,162,106,179,48,51,223,85
Gm44148,7,0,3,0,1,1,0
Slc6a13,4,2,5,2,2,10,4
Slc6a12,26,4,12,8,8,36,8
Iqsec3,0,0,4,1,1,0,0
Gm43945,0,0,0,0,0,0,0
A2m,714,496,1447,314,161,713,355
Gm46973,0,0,0,0,0,0,0
Mug1,0,0,0,0,0,0,0
Gm44173,0,0,0,0,0,0,0
Mug2,0,0,0,0,0,0,0
Gm44184,0,0,0,0,0,0,0
Gm10319,0,0,0,0,0,0,0
Mug-ps1,0,0,0,0,0,0,0
Gm46974,0,0,0,0,0,0,0
Klrg1,0,0,0,0,0,0,0
Gm53340,0,0,0,0,0,0,0
Gm6637,0,0,0,0,0,0,0
