"Gene","Chr","Start","End","Strand","Length","logFC","logCPM","F","PValue","FDR","control_1","control_2","control_3","knockdown_1","knockdown_2","knockdown_3"
"Rnft1","NC_000077.7",86375483,86389833,"+",4434,0.390471918733387,4.31488548382563,0.566528117303814,0.467944047032807,0.763692697104799,2.87528672344048,3.46397619907908,5.07724664551724,4.48182990591731,3.58168526945502,5.10335199306567
"Rngtt","NC_000070.7",33310300,33502610,"+",25681,0.164055283419468,4.56745694637477,0.778831705550148,0.396970197687535,0.718758136814516,4.33571876642619,4.62560717277997,4.47457427348072,4.83864097796844,4.37487609571907,4.69055465327078
"Rnh1","NC_000073.7",140740239,140752764,"-",2015,0.230248077400475,7.69596013297572,2.60063944222575,0.136013664135789,0.484922129603548,7.75595073060941,7.61385145423988,7.32703694054489,7.80071775606106,7.74664854232385,7.8701885918281
"Rnmt","NC_000084.7",68433406,68457923,"+",6632,0.169861979141443,5.96173139317394,1.55519283932727,0.239082625970968,0.589952533814847,5.86372130312549,5.875325555826,5.88822753043469,6.04944595527738,6.14395891380796,5.92484979678961
"Rnpc3","NC_000069.7",113398716,113423798,"-",3888,1.19639157794186,3.13024768640459,14.3240622049628,0.00319668283285413,0.13245080335277,1.87371322506317,2.25358008780342,3.05160648256656,3.73206443733977,3.3252134846271,3.69948066809513
"Rnpep","NC_000067.7",135190447,135211765,"-",2275,-0.396211006673994,5.79953145226863,6.7079549224522,0.0257194706485716,0.272837516835938,5.93350093670111,6.02164765631046,5.98910029333014,5.41881456998795,5.80969519734447,5.50543153831666
"Rnpepl1","NC_000067.7",92837697,92848302,"+",6060,-0.351881208273571,5.43343153298908,1.65184643269096,0.225938079552434,0.573801019836919,5.58496304313118,5.99658359696118,5.03067673132634,4.66464921137371,5.45626675141798,5.50543153831666
"Rnps1","NC_000083.7",24633620,24644872,"+",2295,-0.250711266786313,7.46942905435071,3.08033203619077,0.107905854115703,0.443626937010121,7.72050056666844,7.38769311820429,7.63981771298987,7.33896959950793,7.47148617679143,7.18919027124685
"Ro60","NC_000067.7",143626528,143652789,"-",8732,0.0323473791528986,4.09251599317553,0.0154373815685249,0.903432258884168,0.968493525277392,3.74106619916083,3.80156703884295,4.5590383736341,4.38894545017892,3.9661509242411,3.88493568129438
"Rock1","NC_000084.7",10064401,10182225,"-",6664,0.501328329541397,4.71328166929247,3.67611379070286,0.0823803253118231,0.407439498258179,4.17739042326133,4.16768923204521,4.88120519352415,4.56909423393012,4.81044568763149,5.36276791271975
"Rock2","NC_000078.7",16944808,17037837,"+",8725,0.376001220230009,6.80412221844068,6.44533831222109,0.0281438797889853,0.279355620854273,6.66557967824888,6.74200170259287,6.38123322115528,6.81599924827974,7.07490228448716,7.03697169529211
"Rogdi","NC_000082.7",4826593,4831438,"-",1440,-0.0949224849267929,3.54269353746707,0.112803451043381,0.743495204587248,0.905485834684727,3.62315626135609,3.82453715939789,3.22708099968714,3.78162511139453,2.87609165200095,3.69948066809513
"Rom1","NC_000085.7",8904746,8906720,"-",1526,0.444206057851325,4.13927705823029,5.56251052956932,0.0386032720612724,0.309617458787189,4.06881614062991,3.84714728146767,3.79921981219419,4.46675853406739,4.13577654573009,4.40524419928827
"Romo1","NC_000068.8",155986073,155987714,"+",630,-0.00554405707884489,8.28937319432352,0.000936420877898108,0.976153321262439,0.993161309198601,8.06381389816416,8.0536826835546,8.66963703938454,8.28926413721094,8.12976768632008,8.42670526185905
"Ropn1l","NC_000081.7",31441356,31453835,"-",910,-0.298977260587926,3.38602491835043,1.76214443315861,0.212098260412907,0.559599331475681,3.5603788840921,3.6808877773845,3.26780645754561,3.03201972591611,3.28969459822072,3.39182608652142
"Rp2","NC_000086.8",20230778,20271873,"+",6850,0.492169134874885,3.78208509341803,1.928298309376,0.193287109325622,0.544383951098076,2.7115992619406,3.2767912210546,4.20780246777612,4.0877547688899,3.55201119224874,4.30475421684704
"Rp9","NC_000075.7",22359607,22379652,"-",1142,0.20932507335282,6.45655378022266,1.96248213716434,0.189689081962082,0.541065759431545,6.54916063418247,6.16352279029475,6.30989870977953,6.43739105576613,6.67122661007202,6.55303145717537
"Rpa1","NC_000077.7",75191085,75239209,"-",3399,-0.278972607913384,6.55385090100922,4.13401515956382,0.0676997755889761,0.380537179909033,6.68041588225372,6.67722804816259,6.70044228436483,6.58427294166879,6.32153284339471,6.29595336826654
"Rpa2","NC_000070.7",132495671,132506057,"+",1782,-0.29362778762133,6.07682678134878,4.94435183204859,0.048809787210373,0.334590166825106,6.17786866391764,6.22954970382929,6.23485273090424,5.9059742355018,5.86504368561137,5.99908327392723
"Rpa3","NC_000072.7",8255936,8259141,"-",638,-0.0203668938360687,5.40375673972915,0.0123301355693877,0.913647453484381,0.972071266807056,5.51219426612598,5.61042962469717,5.0541495887311,5.23534195922932,5.56425728433061,5.36276791271975
"Rpain","NC_000077.7",70860403,70868631,"+",1836,0.0131364970289981,4.52521225696127,0.00307361492450357,0.956813559478134,0.988464533131812,4.76952029939888,4.62560717277997,4.076412900801,4.79103280812607,4.5945547560192,4.07997325789423
"Rpap1","NC_000068.8",119594440,119618014,"-",5074,-0.278383280583517,5.75676146415376,2.81914125232997,0.122190014982789,0.464025582028228,5.88308927015402,5.93986025501578,5.83501674731462,5.77750724665257,5.2774232745217,5.73516366437195
"Rpap2","NC_000071.7",107745239,107809719,"+",4244,0.0468413625546368,3.76806580373222,0.0364610408404145,0.852156035193362,0.949642917909685,3.65354942025939,3.70584472554122,3.88025005640863,4.21947024084645,3.49076672401328,3.48661959579657
"Rpap3","NC_000081.7",97572978,97603746,"-",2341,-0.214745022442365,5.14777666928931,1.45870406978322,0.253258316990309,0.605372294271423,4.99988033707812,5.40480080608781,5.3095439815471,5.23534195922932,4.83529470492732,5.01069089893185
"Rpe","NC_000067.7",66739957,66758669,"+",3146,0.128480421318314,3.67830442424293,0.393977648277902,0.543433077669531,0.810599428039126,3.85006333198777,3.57650478091466,3.38350838693511,3.73206443733977,3.74795142969877,3.73852795430435
"Rpf1","NC_000069.7",146212099,146227183,"-",3486,0.163137748058112,6.61175103210524,1.21920289670159,0.293825065416339,0.639304557784765,6.41809680704272,6.75998658567691,6.3719232939847,6.61193646123823,6.72207638017632,6.7378176477803
"Rpf2","NC_000076.7",40099242,40123035,"-",1890,-0.0310579701266512,4.84473302707164,0.0226858819668133,0.883089944038364,0.95903027093082,5.18812817751657,4.86599381650217,4.42141547256786,4.88472816162789,4.70653481238856,4.89448196198956
"Rpgrip1l","NC_000074.7",91943658,92039919,"-",8874,0.331140867979484,2.48111072621194,1.13856814633653,0.309547059435499,0.652127613789535,2.45972491536399,2.25358008780342,2.26488201239723,3.03201972591611,2.22044522626453,2.46114924268585
"Rph3al","NC_000077.7",75721818,75858440,"-",4869,-0.00159061122849108,3.61403327016438,5.04173743322758e-05,0.994465847360627,0.998750373424056,3.23820623619466,3.86940851528115,3.65315389717225,3.57226717255951,3.72153725497781,3.53177856796953
"Rpia","NC_000072.7",70742704,70769159,"-",1772,-0.181529117231266,5.5823141232209,0.6870671471816,0.425340527377255,0.734441421267961,5.51219426612598,5.30216381016865,6.08337863521817,5.69584422759041,5.21251782862602,5.51670708705366
"Rpl10","NC_000086.8",73314463,73316741,"+",754,0.596026337344219,11.404108219921,15.0539933462413,0.00271791755992697,0.125115566330084,11.1344095890053,11.0455854508044,11.0451327027363,11.9594288490573,11.5860918022439,11.4139194681354
"Rpl10a","NC_000083.7",28547557,28550007,"+",951,-0.273899567379835,10.7867805151482,2.23111409284893,0.164262125180787,0.514208556231439,10.6621870798737,11.0734197306292,10.9840021322715,10.2658711563079,10.6303705379872,10.9534120610911
"Rpl11","NC_000070.7",135776665,135780704,"-",1588,-0.0311255924551067,10.4076568561666,0.051946346936304,0.824024320505792,0.939280958868771,10.3144529167888,10.3366347912754,10.6003786417381,10.3137716207794,10.3135977955364,10.5372893145606
"Rpl12","NC_000068.8",32851724,32854057,"+",638,-0.0717129387169757,11.8565353534395,0.310154445364211,0.589090017885427,0.832890726023066,11.968668782559,11.9444177104864,11.7531886949734,11.6859971396883,11.910371478848,11.855035018438
"Rpl13","NC_000074.7",123829089,123831983,"+",780,0.157910437766977,12.0688761712114,1.58093111011109,0.235483422602597,0.585218550226785,12.040595284478,12.0697211903153,11.8425752859135,12.2315445716199,12.1012555240721,12.1001811413111
"Rpl13-ps6","NC_000069.7",58894544,58895285,"+",742,-0.00926808120451239,8.05609011838851,0.00448018349144421,0.947873347673742,0.985825184095048,8.13555174363656,7.99667666697852,8.04613736647362,7.81863548922319,8.14102297329224,8.1706621625034
"Rpl13a","NC_000073.7",44774987,44778169,"-",1026,-0.0881919976917481,11.4375470871976,0.533431803727672,0.480916009273905,0.77431847270193,11.4277384971458,11.5877992232109,11.421026168281,11.3424086277024,11.4246932102523,11.4099565100596
"Rpl14","NC_000075.7",120400579,120403724,"+",944,0.243411050775405,10.8684285708857,2.29375753048812,0.158977028957698,0.506473985307322,10.6659192136353,10.6804517777735,10.8695895620367,11.2753326760513,10.6901236732724,10.9288280216706
"Rpl14-ps1","NC_000073.7",44974382,44975075,"+",694,0.210541700366501,9.05119509069299,2.42981998762689,0.148228788059751,0.496702743944861,8.88965821914483,8.89433861443457,9.03812028024033,9.34172147757428,9.06288081011174,9.03172614031945
"Rpl15","NC_000080.7",4198710,4201873,"+",1977,0.113487551501542,10.6262344052903,0.861100382520088,0.373971197642283,0.703749302880257,10.6549284801956,10.4584301086196,10.5851010909383,10.7392191272857,10.6212460333538,10.6826526943517
"Rpl17","NC_000084.7",75132049,75136455,"+",1339,-0.178355319278059,8.92865311999836,1.01858692809253,0.335221081869619,0.673248691393831,8.79909842420181,8.75407155754553,9.39882086808948,8.90627065880173,8.76040216124611,8.8397054412344
"Rpl17-ps10","NC_000073.7",72298482,72299098,"-",617,-0.313745961803881,7.68831243115251,1.79112656347906,0.208642959735149,0.556178167118805,7.46604310406283,7.43696841608498,8.39188691444061,7.62857964554024,7.51635336806169,7.41387133207754
"Rpl17-ps8","NC_000086.8",95528167,95529103,"+",937,0.0906665683153996,9.52445378741928,0.323326557522001,0.581399903386617,0.829187365465215,9.39197794764593,9.30184061792659,9.70948322983328,9.78459864248826,9.34452114583897,9.54400354674323
"Rpl18","NC_000073.7",45364891,45370255,"+",1644,0.00142889211268095,10.9496323711534,0.000132437505775665,0.99103063902288,0.99758651976614,10.8667536234219,10.8885723667855,11.0816406077296,10.9007309100271,11.0105985871573,10.9375063878691
"Rpl18a","NC_000074.7",71347366,71350087,"-",1291,-0.0233318933840841,11.7228092440669,0.0306637624880198,0.86427528992952,0.954110817014846,11.624208681553,11.6403254225225,11.9192750396485,11.6301260784955,11.6877677026268,11.8096318001644
"Rpl19","NC_000077.7",97912829,97921304,"+",2326,0.205577616852717,11.9987685210827,2.49593326080438,0.143341552043187,0.493758567699124,11.7799839030227,12.0594707234791,11.8214639971115,12.1599991919686,12.0022120859491,12.1267546025204
"Rpl21","NC_000071.7",146769955,146773842,"+",2069,0.0766902207251298,10.4902355959722,0.406669027196501,0.537125916376149,0.807781288387192,10.4259471677962,10.5164487445777,10.4094027400735,10.4385077272379,10.5820966537015,10.5596068232768
"Rpl22","NC_000070.7",152408893,152418539,"+",2362,0.124991838438119,10.3771322519482,0.809398790754756,0.388175747960811,0.7119799687154,10.3818106836882,10.4614100279054,10.067279209754,10.4967038257804,10.4610865235952,10.3529960490767
"Rpl22l1","NC_000069.7",28859660,28861573,"+",553,0.729024119128609,5.94161378122063,5.29039664298593,0.042739484414693,0.317531438379489,6.05801508866085,5.6750458090265,4.42141547256786,6.46798815489029,6.22611169679474,6.04653171264673
"Rpl23","NC_000077.7",97668352,97673265,"-",1062,0.24875101109182,10.7345828703044,2.57565622901495,0.137718006178645,0.487534208867292,10.5386288476073,10.498706764674,10.7632296525083,11.12204088807,10.6383349912484,10.754955850598
"Rpl23a","NC_000077.7",78071761,78074410,"-",560,-0.174320925877955,10.5013519833174,0.795260006143067,0.392205148869803,0.715093960894918,10.7679846065914,10.5411432677181,10.4272090358603,9.90409576209478,10.7179492602101,10.4958705593183
"Rpl24","NC_000082.7",55786638,55791800,"+",679,0.292444632864153,9.93748241252543,5.91109577053304,0.0339879789379988,0.295159872019819,9.76906281380375,9.72334621563284,9.85649178545785,10.1441500999971,10.0562509543158,10.0255974969038
"Rpl26","NC_000077.7",68792392,68795360,"+",543,0.00508770913240598,10.9989474161509,0.00152820116009994,0.969539587645462,0.991319881623702,10.8325020870319,10.9713059580134,11.165867226659,10.9644861712257,11.0003352674283,11.0387461790373
"Rpl27","NC_000077.7",101333071,101336422,"+",734,0.130723527823329,9.68040470297387,1.02033488784693,0.334824958911239,0.672967699733444,9.54724642897271,9.63311905366266,9.65822886192755,9.90549364629776,9.61186566194897,9.69927828324808
"Rpl27a","NC_000073.7",109118354,109121967,"+",1551,0.204156829050536,11.8431111162013,2.86106595468239,0.119743170038587,0.462166378704373,11.7589523103104,11.7800862029312,11.6710028481245,12.0290559787896,11.9360858732037,11.8542019293237
"Rpl27a-ps4","NC_000079.7",99035048,99041241,"+",6194,0.445193927417316,7.8525352991999,5.60353124340299,0.038020801752898,0.307892130942374,7.7506884201381,7.67358161316701,7.39295420660708,8.44060045590762,7.80442056017889,7.83233499755924
"Rpl29","NC_000075.7",106306631,106308767,"+",1149,0.0521499197463652,10.5522307738192,0.184786228766408,0.675854939482793,0.874740568935247,10.4671700668021,10.519751211619,10.5883705551452,10.6767379137939,10.5300125258493,10.5219837213129
"Rpl3","NC_000081.7",79961993,79967553,"-",1476,0.125222060830739,10.6395574763841,0.95348542634109,0.350479328873907,0.684587542724644,10.5957508227617,10.6741425845715,10.447847496174,10.8242678835611,10.6414204432528,10.6281381228512
"Rpl30","NC_000081.7",34440649,34443405,"-",614,0.201947030627484,9.43577564390169,2.82068698062778,0.122098209084969,0.463837718007947,9.32569429105924,9.26662982838625,9.39882086808948,9.50600045741237,9.49489408550176,9.59675508506204
"Rpl31","NC_000067.7",39406987,39410992,"+",1199,-0.0431684218816881,10.3219821167869,0.0655907884355062,0.802744553916389,0.93026304544757,10.1955528612397,10.1108807033056,10.6611154416687,10.094150080364,10.4257315121403,10.3600556978708
"Rpl31-ps12","NC_000082.7",16637577,16638060,"-",484,-0.0892097661131463,7.25488207756187,0.16894074756942,0.689198840731663,0.88181755993603,7.30544483026883,6.76593206660507,7.68374590024509,6.93849793059363,7.3836666075285,7.27136863694324
"Rpl32","NC_000072.7",115782475,115785704,"-",504,0.0487438432566544,11.5123938311382,0.0495876549711987,0.827992740561921,0.940292501934297,11.7679879153126,11.5496434217521,11.0569814066086,11.0735884903213,11.8487807425515,11.5833533679274
"Rpl32l","NC_000076.7",20084185,20084776,"+",592,0.194089032159627,9.37848715768419,0.30440020830108,0.592517788356655,0.83424601132306,9.74809030596107,9.51893923968714,8.07080122509687,8.98837493023615,9.81642055102366,9.49496210609858
"Rpl34","NC_000069.7",130520476,130524047,"-",1222,0.0119381737828718,10.7443924215086,0.00528420587903421,0.943397162235759,0.983426098479318,10.4727738409262,10.5863624315894,11.0812836343203,10.7559762041152,10.7066308559486,10.7873214548165
"Rpl34-ps1","NC_000072.7",71101573,71101985,"+",413,-0.0437392524875125,8.89014555076676,0.0508864564020716,0.825795528005233,0.940006150880109,8.65349787007403,8.60698782533482,9.34987031447421,8.80355080217569,8.81373467950728,8.98072982965363
"Rpl35","NC_000068.8",38891593,38895143,"-",452,-0.0168575879632748,11.0588191250955,0.0163075765377492,0.900763329986924,0.967867007455045,10.9365833445096,10.9793242396664,11.2634945575095,11.0734330396393,11.0680726315103,11.008614070723
"Rpl35a","NC_000082.7",32876823,32880559,"+",598,0.394186616984905,9.51917747437693,7.94477951436599,0.0171845737948699,0.244093229455182,9.26854369951959,9.18189368966076,9.46215562390089,9.88367274206029,9.58097670987763,9.62438053954906
"Rpl36","NC_000083.7",56917094,56921246,"+",783,-0.130649994817014,11.026241566841,0.799191525609051,0.391078223538918,0.714336202501513,10.8345761261533,11.0930620845991,11.3044427448659,10.8409843736791,11.0124723014643,11.0180671414649
"Rpl36a","NC_000086.8",133486403,133488811,"+",489,0.229868436352224,9.31295692964232,3.04687991702833,0.109613669078695,0.446773570843074,9.29167631192417,9.15835551272186,9.12519671907713,9.24344745602791,9.50218628382455,9.50914487703095
"Rpl36al","NC_000078.7",69229508,69230841,"-",517,-0.109302442042567,9.11303177825853,0.779853670201112,0.396670238248365,0.718452493015224,9.06807251652532,9.12924732095078,9.29304794389585,9.0679310039139,9.0470131978094,9.05704663245144
"Rpl37","NC_000081.7",5146127,5148626,"+",839,0.0156419447008573,11.6636913997134,0.00693513888081557,0.935174575327827,0.980786075346981,11.3739931675144,11.4384079686006,12.0536255976005,11.8634352776835,11.5663989405805,11.5634432200462
"Rpl37a","NC_000067.7",72750426,72752972,"+",581,0.019198406022093,11.2959988468774,0.0110123799593812,0.918372564277993,0.974388103745454,10.9805152822715,11.0999918875965,11.6784562518716,11.3906204007145,11.1472632653567,11.3666040142975
"Rpl37rt","NC_000071.7",115240981,115248327,"-",753,-0.0249319092556003,10.1715859789267,0.0139067100057144,0.908319034630919,0.969439326600425,9.76515362142114,9.97151641221215,10.6582462744599,10.3203368270445,10.1230480520982,10.0166902625331
"Rpl38","NC_000077.7",114558644,114563157,"+",636,-0.0811941746558664,10.5334912270794,0.235961764809622,0.636971410497994,0.855531739529266,10.4358174690106,10.2922664879411,10.9163688592663,10.5530891428093,10.3934153127084,10.5254765510817
"Rpl39","NC_000086.8",36346169,36348852,"-",413,0.980316532932706,5.95904706065489,30.8724061275068,0.0001921039742565,0.0514970514965116,5.37300591444547,5.18280054098347,5.60006586152132,6.08935361670427,6.39022110595993,6.58551990827471
"Rpl4","NC_000075.7",64080159,64085805,"+",1558,0.184919491459688,11.5890221578935,1.46847249940941,0.251771323336213,0.603538762872237,11.3729946115117,11.571024502676,11.5294123518494,11.9616143403084,11.4865407668146,11.5387678363501
"Rpl41","NC_000076.7",128383979,128385037,"-",449,-0.229749459313663,12.6020492671949,1.55865811482055,0.238593492255889,0.589542242028761,12.2955371047551,12.7278669182106,13.0227769701054,12.2647364102769,12.5294559467114,12.6295711132786
"Rpl5","NC_000071.7",108048388,108055918,"+",2025,0.171372918691544,10.6916191185734,1.84313936045832,0.202635872841619,0.550607656326543,10.6917772643011,10.5834195744065,10.5304492252065,10.7577186539265,10.8973513784082,10.6589959947679
"Rpl6","NC_000071.7",121342564,121347304,"+",1575,0.199570259304983,10.214234225026,2.47029096768611,0.145212309530601,0.495004997889627,10.1352460269297,10.1684037334742,10.0255854924354,10.1594628985142,10.4043545024855,10.3565301916586
"Rpl6l","NC_000076.7",110961697,110962641,"+",945,0.0510802493580803,8.48190863135934,0.101131964073633,0.756620112600229,0.911274727691751,8.32685549144802,8.65262825855589,8.36515724886691,8.24467674981439,8.48615322743701,8.74939536900276
"Rpl7","NC_000067.7",16171519,16174657,"-",934,0.0649096310687955,10.1605619322943,0.186846558583612,0.67417080151338,0.873901479103241,10.2962076329273,10.0086587103095,10.0622233601737,10.4317324822753,10.0953497165886,10.0156971666082
"Rpl7a","NC_000068.8",26800697,26803330,"+",1252,0.467703441963442,10.7312254574757,5.16100619483178,0.044895067346815,0.324136551425688,10.4548185399408,10.5867823501507,10.3870479345289,11.3982117651262,10.4791836027284,10.8075460117929
"Rpl7l1","NC_000083.7",47084833,47093582,"-",2606,-0.275447772821107,7.64024770505725,3.92415320575329,0.0739887964180069,0.390849206150281,7.8832359025365,7.83357865899165,7.57638599170167,7.47699501684532,7.37944893630767,7.62395630116206
"Rpl8","NC_000081.7",76788271,76790518,"+",862,-0.140037116081553,11.4763646534137,1.27553870503432,0.283511572043042,0.631857826907332,11.5198088012246,11.6177984768286,11.4933759812589,11.3133471280405,11.5292846185815,11.3623134390527
"Rpl9","NC_000071.7",65545707,65548774,"-",725,-0.198281125532248,10.9050928267199,0.69099864828139,0.42405904049663,0.733898298926636,11.1290118969989,11.1156451908627,10.7221484215955,10.9327893268767,11.1733827252674,10.0935310552102
"Rplp0","NC_000071.7",115697526,115701788,"+",1360,0.0695305391353298,12.8229535068551,0.288660434091701,0.602117921863972,0.840409513609792,12.7699958382997,12.660646901089,12.9208256953378,12.9697294125745,12.7535542679729,12.8403545209639
"Rplp1","NC_000075.7",61820565,61821792,"-",468,-0.0402999389162972,13.1946714742097,0.115406175964767,0.740672131382218,0.904396251810822,13.1923707812306,13.2058868834246,13.2452561810714,13.248778969884,13.0827650357671,13.1867477846227
"Rplp2","NC_000073.7",141027564,141031272,"+",457,0.0424623838586205,11.4444642563731,0.11537705981012,0.740703501962259,0.904396251810822,11.4016757664238,11.4705054613629,11.395840967878,11.3302297863849,11.595554284731,11.4586364939124
"Rpn1","NC_000072.7",88061455,88082286,"+",3642,-0.143625295197679,8.12812148446653,1.05633767735458,0.326815635282237,0.6682542649462,8.34675554117551,8.20795515380781,8.02104451780754,8.20549272869465,7.98042928830211,7.96378558345579
"Rpn2","NC_000068.8",157121018,157168238,"+",4458,-0.0320673898707894,8.35108478957493,0.0570644188512871,0.815728974906664,0.935139337561725,8.43688503883748,8.38063039977152,8.27937427179104,8.51666179389172,8.24320381617673,8.22494803261191
"Rpp21","NC_000083.7",36566565,36568738,"-",500,0.159553074427927,7.47021993724134,1.37198534757312,0.266994898685987,0.615611750594999,7.36634986062255,7.44625448517412,7.35092604329621,7.70923259983444,7.35172935998798,7.55999771803864
"Rpp25","NC_000075.7",57411385,57412730,"+",1346,0.255234417393417,2.03084283766805,0.487275251646076,0.500114972914484,0.78544432959448,1.76655579207879,1.95363631554836,2.00067616662666,2.15840608504692,1.56274104832423,2.63677331011049
"Rpp25l","NC_000070.7",41712033,41713517,"-",839,-0.00281235703761123,5.50470114395263,0.000153612821777766,0.99034020643506,0.997533079130507,5.66918967793449,5.693879494876,5.06574433863321,5.08553585272896,5.82838162554315,5.50543153831666
"Rpp30","NC_000085.7",36061118,36082173,"+",1154,-0.0665834532725385,5.50370260939694,0.206806519027318,0.658406079328392,0.86575816192053,5.55307361001986,5.47906474343239,5.57594362794407,5.5954889435011,5.33082305494129,5.47106629662841
"Rpp38","NC_000068.8",3328305,3334023,"-",4505,-0.037555641160976,4.68066085365274,0.0518438848916883,0.824194914121237,0.939280958868771,4.66896289256917,4.62560717277997,4.80023011126136,4.80308294432141,4.53512712416855,4.62954334673183
"Rpp40","NC_000079.7",36080685,36095548,"-",1260,-0.578262876969455,3.92279147547977,6.07971344269687,0.0319995452626208,0.288656836865961,4.46129727046505,4.18554265395136,3.79921981219419,3.8759138382552,3.49076672401328,3.39182608652142
"Rpph1","NC_000080.7",51044904,51045228,"-",325,0.147478159772831,3.54381849478905,0.442674492468631,0.519976679703205,0.799111306330245,3.27776765050793,3.40423961258943,3.71336617944407,3.68074045923304,3.74795142969877,3.34198648250476
"Rprd1a","NC_000084.7",24618017,24663306,"-",4509,-0.107702740251753,5.78066784937372,0.43700224153386,0.522607848675452,0.800470631902505,6.07495697280069,5.77865833321007,5.60801780214622,5.74664299126522,5.82217967008622,5.5932608001921
"Rprd1b","NC_000068.8",157870395,157919240,"+",4625,0.0618340097627676,5.18247602658503,0.0901185897528239,0.769801373963681,0.917796153358255,5.37300591444547,5.19166185345515,4.84128569546972,4.96199933240135,5.54178724763087,5.05776524516648
"Rprd2","NC_000069.7",95667183,95726686,"-",11049,0.343629575990472,4.86229976744934,3.29326332827885,0.0977817162467905,0.431785949041513,4.47837694655036,4.93093800993901,4.59148637827759,5.02508947723027,4.79785881386406,5.23205840633153
"Rps10","NC_000083.7",27849389,27854218,"-",589,-0.0312369587764463,11.4704736043313,0.0684039793902726,0.798660718205599,0.928602204036699,11.4129626972668,11.5046847983091,11.5375020611248,11.4170784894008,11.5291656395047,11.4150497452929
"Rps11","NC_000073.7",44771812,44773813,"-",602,0.0258348075767011,9.89151708895608,0.0109159411996189,0.918729342707169,0.974388103745454,10.0807201853319,10.1193229732421,9.29551206039418,9.37034909272064,10.2060686019686,10.0117179326678
"Rps11-ps2","NC_000077.7",116273551,116274090,"+",540,-0.302507323736313,4.16792983551411,2.32535528291121,0.156396513392814,0.504136241433039,4.13493611920612,4.33699774159641,4.42141547256786,3.85291305811892,3.87322111800584,4.30475421684704
"Rps11-ps3","NC_000070.7",10946582,10947118,"+",537,0.384901789949728,6.55182062872205,1.6976273106181,0.220048842561932,0.567138838067172,6.59686138338144,6.6258478819301,5.60006586152132,6.08935361670427,7.11096382769412,6.81748017677019
"Rps12","NC_000076.7",23661042,23664297,"-",1267,0.0817825475555809,10.9393681835238,0.433151479145954,0.524409445016234,0.801762472732048,10.7557785669534,10.9311936776713,10.99617214882,10.9374091169024,11.0304044656299,10.9696572024778
"Rps12-ps10","NC_000068.8",122050392,122050899,"+",508,0.250361089668435,9.032185062628,1.94845881876491,0.191152974865925,0.542086297864174,8.92044792142548,8.69297362946472,9.06797381507321,9.44818575637371,8.77412208164825,9.15500791940177
"Rps12-ps11","NC_000086.8",123379643,123380104,"-",462,0.223415579564243,10.161328538893,3.42529158610149,0.0920943890563766,0.423410040495871,10.0904729406022,10.0074045496373,10.0370430599799,10.3383032922712,10.167144772905,10.2952396237005
"Rps12-ps12","NC_000086.8",123509048,123509520,"-",473,0.227976923046827,10.1428192254935,3.60979375681217,0.0848190930546575,0.411502308223286,10.0517733185106,9.98432249879282,10.0363066016531,10.319288399638,10.1573244700575,10.2754619734064
"Rps12-ps13","NC_000086.8",124582443,124582904,"-",462,0.230832479351882,10.1795003807371,3.19284790313533,0.102400561910063,0.43673926099335,10.1318767929994,9.98782433524947,10.0553333867805,10.3419215163481,10.1179938504176,10.3963717572176
"Rps12-ps14","NC_000086.8",124765293,124765764,"-",472,0.20474071733994,10.1516625849256,2.89555889219371,0.117776572281662,0.460555608838897,10.0845594914577,10.0177189151767,10.0340949683255,10.3237389637331,10.1520801174977,10.2700585364772
"Rps12-ps15","NC_000086.8",124030675,124031136,"-",462,0.240541670594204,10.1647690634119,3.73291405276566,0.0803580809273012,0.402746173211122,10.1132040304955,9.99226895982787,10.0102908154057,10.3624247906652,10.1480568275825,10.3207930256311
"Rps12-ps16","NC_000086.8",124894576,124895036,"-",461,0.205472477901113,10.1587998049607,2.73235647050258,0.12745715924331,0.472843182882757,10.1135457014167,9.98877790819754,10.0524224722733,10.3092901540344,10.1239937468519,10.3316074323854
"Rps12-ps18","NC_000086.8",123912856,123913265,"-",410,0.258805007651223,10.1862058236869,4.34235139917717,0.0620939389240224,0.368858813667935,10.1240975634794,9.99796343045191,10.0281806502963,10.3408886636644,10.1835664438646,10.3967532258217
"Rps12-ps20","NC_000086.8",122866937,122867385,"+",449,0.473253557687052,6.14415948015833,6.33493868060531,0.0292453268368078,0.281379090570764,6.08056034248734,5.83064073142482,5.74413127525878,6.69187998828098,6.28140830605335,6.01507343962565
"Rps12-ps21","NC_000086.8",122194679,122195155,"+",477,0.326828554866174,5.9857211635112,3.06699311139833,0.10858319568737,0.444000133967196,5.99413506541668,5.86428343149281,5.55141119605264,6.43739105576613,5.85292622298171,6.06200730043828
"Rps12-ps22","NC_000086.8",122424090,122424538,"+",449,0.356925919615448,6.00402614301071,3.10229134684615,0.106803235996263,0.442836165139662,5.92106219877992,5.88081508595976,5.63161397819402,6.55962443558663,5.76512861024753,6.06968328457895
"Rps12-ps24","NC_000074.7",36492827,36493302,"+",476,0.25987776693358,8.74863132739006,1.7462989644457,0.214010793474578,0.561316316677059,8.53605883734824,8.38353357998299,8.87552713438353,9.14273581245789,8.42198365074322,8.96022864398057
